date,state,district,pincode,bio_age_5_17,bio_age_17_
27-06-2025,Delhi,West Delhi,110064,0,2
26-06-2025,Delhi,Shahdara,110090,0,1
26-06-2025,Delhi,West Delhi,110064,0,3
31-05-2025,Delhi,Central Delhi,110004,0,1
31-05-2025,Delhi,West Delhi,110064,0,2
29-05-2025,Delhi,New Delhi,110023,0,1
20-05-2025,Delhi,South West Delhi,110066,0,6
30-05-2025,Delhi,Central Delhi,110004,0,1
30-05-2025,Delhi,New Delhi,110011,0,1
30-05-2025,Delhi,West Delhi,110064,1,0
07-06-2025,Delhi,Central Delhi,110060,0,3
07-06-2025,Delhi,New Delhi,110023,0,4
07-06-2025,Delhi,Shahdara,110095,3,20
07-06-2025,Delhi,South West Delhi,110030,1,2
07-06-2025,Delhi,South West Delhi,110061,2,8
07-06-2025,Delhi,South West Delhi,110067,0,4
01-06-2025,Delhi,Najafgarh,110043,0,1
01-06-2025,Delhi,North West Delhi,110036,2,5
01-06-2025,Delhi,South Delhi,110049,0,5
01-06-2025,Delhi,South West Delhi,110021,0,2
01-06-2025,Delhi,South West Delhi,110067,0,2
28-05-2025,Delhi,Central Delhi,110001,0,2
27-05-2025,Delhi,Shahdara,110090,0,1
21-05-2025,Delhi,South West Delhi,110016,0,2
21-05-2025,Delhi,West Delhi,110064,1,1
22-05-2025,Delhi,New Delhi,110023,0,3
24-05-2025,Delhi,Central Delhi,110004,0,1
11-07-2025,Delhi,Central Delhi,110004,0,1
12-07-2025,Delhi,Shahdara,110090,1,1
14-07-2025,Delhi,West Delhi,110064,0,2
13-07-2025,Delhi,Central Delhi,110003,1,10
13-07-2025,Delhi,East Delhi,110094,0,1
13-07-2025,Delhi,South West Delhi,110021,0,1
13-07-2025,Delhi,South West Delhi,110030,0,1
13-07-2025,Delhi,South West Delhi,110073,0,3
23-07-2025,Delhi,Central Delhi,110004,0,2
23-07-2025,Delhi,South West Delhi,110047,0,3
17-07-2025,Delhi,New Delhi,110011,0,1
17-07-2025,Delhi,New Delhi,110023,0,3
17-07-2025,Delhi,West Delhi,110064,0,3
07-07-2025,Delhi,Shahdara,110090,0,1
07-07-2025,Delhi,South West Delhi,110047,0,2
03-08-2025,Delhi,North East Delhi,110093,4,17
03-08-2025,Delhi,North West Delhi,110083,2,9
03-08-2025,Delhi,Shahdara,110032,2,16
03-08-2025,Delhi,South Delhi,110017,3,14
03-08-2025,Delhi,South Delhi,110048,0,1
03-08-2025,Delhi,South East Delhi,110025,1,5
03-08-2025,Delhi,South West Delhi,110030,1,0
03-08-2025,Delhi,West Delhi,110064,0,2
30-07-2025,Delhi,West Delhi,110064,0,1
26-07-2025,Delhi,Shahdara,110090,0,2
26-07-2025,Delhi,South West Delhi,110038,0,1
27-07-2025,Delhi,South West Delhi,110066,0,1
29-07-2025,Delhi,North West Delhi,110094,0,2
28-07-2025,Delhi,New Delhi,110023,0,3
24-07-2025,Delhi,Central Delhi,110004,0,1
24-07-2025,Delhi,New Delhi,110011,0,3
08-06-2025,Delhi,Central Delhi,110060,0,1
08-06-2025,Delhi,South West Delhi,110029,0,2
21-10-2025,Delhi,Central Delhi,110001,0,1
21-10-2025,Delhi,East Delhi,110053,1,1
21-10-2025,Delhi,East Delhi,110091,33,31
21-10-2025,Delhi,North Delhi,110006,11,26
21-10-2025,Delhi,North Delhi,110007,9,6
21-10-2025,Delhi,North East Delhi,110094,43,48
21-10-2025,Delhi,North West Delhi,110040,17,18
21-10-2025,Delhi,North West Delhi,110042,24,67
21-10-2025,Delhi,South Delhi,110074,12,12
21-10-2025,Delhi,South Delhi,110080,4,9
21-10-2025,Delhi,South West Delhi,110022,4,2
21-10-2025,Delhi,South West Delhi,110045,22,12
21-10-2025,Delhi,South West Delhi,110066,0,3
21-10-2025,Delhi,South West Delhi,110078,9,16
21-10-2025,Delhi,West Delhi,110059,52,61
26-05-2025,Delhi,Shahdara,110090,0,1
25-05-2025,Delhi,North West Delhi,110056,0,3
26-07-2025,Delhi,Central Delhi,110002,6,16
26-07-2025,Delhi,Central Delhi,110008,14,24
26-07-2025,Delhi,Central Delhi,110011,0,1
26-07-2025,Delhi,New Delhi,110001,10,3
26-07-2025,Delhi,North Delhi,110007,27,23
26-07-2025,Delhi,North West Delhi,110040,14,23
26-07-2025,Delhi,North West Delhi,110085,73,55
26-07-2025,Delhi,Shahdara,110053,0,3
26-07-2025,Delhi,South Delhi,110016,6,1
26-07-2025,Delhi,South Delhi,110025,58,42
26-07-2025,Delhi,South Delhi,110049,10,14
26-07-2025,Delhi,South Delhi,110080,14,10
26-07-2025,Delhi,South East Delhi,110025,1,6
26-07-2025,Delhi,South West Delhi,110010,9,22
26-07-2025,Delhi,South West Delhi,110022,23,29
26-07-2025,Delhi,South West Delhi,110023,10,41
26-07-2025,Delhi,South West Delhi,110045,69,80
26-07-2025,Delhi,South West Delhi,110067,5,6
26-07-2025,Delhi,South West Delhi,110078,24,18
26-07-2025,Delhi,West Delhi,110041,72,112
26-07-2025,Delhi,West Delhi,110063,16,25
27-07-2025,Delhi,South Delhi,110065,0,1
27-07-2025,Delhi,South Delhi,110074,1,2
27-07-2025,Delhi,South West Delhi,110021,1,0
27-07-2025,Delhi,South West Delhi,110038,0,2
27-07-2025,Delhi,South West Delhi,110064,3,12
27-07-2025,Delhi,South West Delhi,110077,6,6
27-07-2025,Delhi,West Delhi,110018,5,8
27-07-2025,Delhi,West Delhi,110058,2,0
03-08-2025,Delhi,Central Delhi,110005,0,4
03-08-2025,Delhi,Central Delhi,110008,0,3
03-08-2025,Delhi,East Delhi,110092,3,7
03-08-2025,Delhi,East Delhi,110096,2,2
03-08-2025,Delhi,North Delhi,110006,0,10
03-08-2025,Delhi,North Delhi,110007,0,4
03-08-2025,Delhi,North West Delhi,110042,4,7
03-08-2025,Delhi,North West Delhi,110052,0,7
03-08-2025,Delhi,South Delhi,110016,0,2
03-08-2025,Delhi,South Delhi,110062,1,11
03-08-2025,Delhi,South West Delhi,110046,1,5
03-08-2025,Delhi,South West Delhi,110061,2,1
03-08-2025,Delhi,South West Delhi,110075,0,2
03-08-2025,Delhi,West Delhi,110015,1,9
04-08-2025,Delhi,East Delhi,110092,46,92
04-08-2025,Delhi,North East,110053,2,79
04-08-2025,Delhi,North East Delhi,110053,99,107
04-08-2025,Delhi,North East Delhi,110094,115,135
04-08-2025,Delhi,North West Delhi,110009,10,10
04-08-2025,Delhi,North West Delhi,110035,7,18
04-08-2025,Delhi,North West Delhi,110052,17,47
04-08-2025,Delhi,North West Delhi,110089,4,9
04-08-2025,Delhi,Shahdara,110053,0,3
04-08-2025,Delhi,South Delhi,110044,50,92
04-08-2025,Delhi,South Delhi,110049,6,6
04-08-2025,Delhi,South West Delhi,110010,9,11
04-08-2025,Delhi,South West Delhi,110021,1,4
04-08-2025,Delhi,South West Delhi,110057,1,7
04-08-2025,Delhi,South West Delhi,110061,5,1
04-08-2025,Delhi,West Delhi,110027,20,53
04-08-2025,Delhi,West Delhi,110043,6,9
04-08-2025,Delhi,West Delhi,110063,4,17
12-08-2025,Delhi,Central Delhi,110002,1,5
12-08-2025,Delhi,Central Delhi,110005,18,25
12-08-2025,Delhi,Central Delhi,110055,15,21
12-08-2025,Delhi,East Delhi,110031,19,28
12-08-2025,Delhi,North Delhi,110006,19,32
12-08-2025,Delhi,North East,110093,4,39
12-08-2025,Delhi,North East Delhi,110093,55,62
12-08-2025,Delhi,North West Delhi,110036,13,33
12-08-2025,Delhi,North West Delhi,110040,21,46
12-08-2025,Delhi,North West Delhi,110042,60,86
12-08-2025,Delhi,South Delhi,110014,4,16
12-08-2025,Delhi,South Delhi,110017,21,34
12-08-2025,Delhi,South Delhi,110020,12,22
12-08-2025,Delhi,South Delhi,110024,5,4
12-08-2025,Delhi,South Delhi,110062,58,103
12-08-2025,Delhi,South Delhi,110076,9,26
12-08-2025,Delhi,South West Delhi,110045,44,37
12-08-2025,Delhi,South West Delhi,110064,9,10
12-08-2025,Delhi,South West Delhi,110073,8,10
12-08-2025,Delhi,South West Delhi,110078,16,26
12-08-2025,Delhi,West Delhi,110026,6,2
12-08-2025,Delhi,West Delhi,110063,17,21
12-08-2025,Delhi,West Delhi,110087,16,23
22-07-2025,Delhi,New Delhi,110021,3,6
22-07-2025,Delhi,North West Delhi,110039,28,45
22-07-2025,Delhi,North West Delhi,110056,1,2
22-07-2025,Delhi,North West Delhi,110081,22,41
22-07-2025,Delhi,Shahdara,110095,2,6
22-07-2025,Delhi,South Delhi,110016,2,5
22-07-2025,Delhi,South Delhi,110030,6,34
22-07-2025,Delhi,South Delhi,110047,17,23
22-07-2025,Delhi,South Delhi,110065,9,16
22-07-2025,Delhi,South West Delhi,110010,5,8
22-07-2025,Delhi,South West Delhi,110016,0,3
22-07-2025,Delhi,South West Delhi,110028,4,13
22-07-2025,Delhi,South West Delhi,110064,3,9
22-07-2025,Delhi,South West Delhi,110066,0,3
22-07-2025,Delhi,South West Delhi,110067,1,8
22-07-2025,Delhi,South West Delhi,110075,9,6
21-07-2025,Delhi,Central Delhi,110001,0,2
21-07-2025,Delhi,Central Delhi,110011,2,1
21-07-2025,Delhi,East Delhi,110031,17,36
21-07-2025,Delhi,East Delhi,110091,21,55
21-07-2025,Delhi,East Delhi,110092,40,54
21-07-2025,Delhi,Najafgarh,110043,0,9
21-07-2025,Delhi,North Delhi,110054,2,15
21-07-2025,Delhi,North East,110053,2,62
21-07-2025,Delhi,North East Delhi,110032,37,30
21-07-2025,Delhi,North West Delhi,110033,28,77
21-07-2025,Delhi,North West Delhi,110040,42,45
21-07-2025,Delhi,North West Delhi,110085,37,69
21-07-2025,Delhi,Shahdara,110093,8,9
21-07-2025,Delhi,South Delhi,110068,5,10
21-07-2025,Delhi,South East Delhi,110025,1,4
21-07-2025,Delhi,South West Delhi,110037,23,26
21-07-2025,Delhi,South West Delhi,110038,1,2
21-07-2025,Delhi,South West Delhi,110071,7,10
21-07-2025,Delhi,West Delhi,110027,22,57
22-07-2025,Delhi,Central Delhi,110002,17,29
22-07-2025,Delhi,Central Delhi,110003,3,17
22-07-2025,Delhi,Central Delhi,110004,0,1
22-07-2025,Delhi,Central Delhi,110005,11,24
22-07-2025,Delhi,Central Delhi,110012,2,17
22-07-2025,Delhi,East Delhi,110091,26,60
22-07-2025,Delhi,East Delhi,110092,45,84
07-08-2025,Delhi,Central Delhi,110001,0,4
07-08-2025,Delhi,East Delhi,110032,0,28
07-08-2025,Delhi,East Delhi,110051,17,17
07-08-2025,Delhi,New Delhi,110021,7,3
07-08-2025,Delhi,North West Delhi,110034,12,49
07-08-2025,Delhi,North West Delhi,110083,21,38
07-08-2025,Delhi,North West Delhi,110086,98,174
07-08-2025,Delhi,South Delhi,110003,0,3
07-08-2025,Delhi,South Delhi,110016,8,3
07-08-2025,Delhi,South Delhi,110017,16,26
07-08-2025,Delhi,South Delhi,110024,4,13
07-08-2025,Delhi,South Delhi,110074,19,29
07-08-2025,Delhi,South Delhi,110076,10,21
07-08-2025,Delhi,South West Delhi,110016,0,4
07-08-2025,Delhi,South West Delhi,110029,1,3
07-08-2025,Delhi,South West Delhi,110061,3,5
07-08-2025,Delhi,South West Delhi,110071,7,12
07-08-2025,Delhi,South West Delhi,110075,10,13
19-08-2025,Delhi,Central Delhi,110001,0,7
19-08-2025,Delhi,Central Delhi,110005,8,33
19-08-2025,Delhi,Central Delhi,110011,0,2
19-08-2025,Delhi,North Delhi,110006,22,40
19-08-2025,Delhi,North Delhi,110054,5,12
19-08-2025,Delhi,North East Delhi,110032,36,23
19-08-2025,Delhi,North West Delhi,110042,50,110
19-08-2025,Delhi,Shahdara,110095,1,4
19-08-2025,Delhi,South Delhi,110016,6,4
19-08-2025,Delhi,South Delhi,110047,21,29
19-08-2025,Delhi,South Delhi,110068,3,14
19-08-2025,Delhi,South Delhi,110074,27,44
19-08-2025,Delhi,South West Delhi,110023,5,4
19-08-2025,Delhi,South West Delhi,110028,3,8
19-08-2025,Delhi,South West Delhi,110045,28,57
19-08-2025,Delhi,South West Delhi,110078,17,36
19-08-2025,Delhi,West Delhi,110041,58,102
19-08-2025,Delhi,West Delhi,110063,18,21
18-08-2025,Delhi,Central Delhi,110004,0,1
18-08-2025,Delhi,Central Delhi,110060,1,4
18-08-2025,Delhi,East Delhi,110051,12,25
18-08-2025,Delhi,East Delhi,110053,5,3
18-08-2025,Delhi,Najafgarh,110043,0,5
18-08-2025,Delhi,North Delhi,110054,6,22
18-08-2025,Delhi,North Delhi,110084,22,63
18-08-2025,Delhi,North East,110094,2,77
18-08-2025,Delhi,North West Delhi,110036,21,44
18-08-2025,Delhi,North West Delhi,110039,19,40
18-08-2025,Delhi,North West Delhi,110082,8,28
18-08-2025,Delhi,North West Delhi,110088,25,35
18-08-2025,Delhi,North West Delhi,110089,7,18
18-08-2025,Delhi,North West Delhi,110094,0,1
18-08-2025,Delhi,South Delhi,110020,12,16
18-08-2025,Delhi,South Delhi,110025,33,58
18-08-2025,Delhi,South Delhi,110065,11,12
18-08-2025,Delhi,South Delhi,110068,3,11
18-08-2025,Delhi,South Delhi,110080,5,9
18-08-2025,Delhi,South West Delhi,110038,7,7
18-08-2025,Delhi,South West Delhi,110057,1,5
18-08-2025,Delhi,South West Delhi,110070,9,12
18-08-2025,Delhi,South West Delhi,110072,1,7
18-08-2025,Delhi,West Delhi,110027,18,28
18-08-2025,Delhi,West Delhi,110059,75,162
21-08-2025,Delhi,Central Delhi,110012,5,29
21-08-2025,Delhi,Central Delhi,110055,13,14
21-08-2025,Delhi,East Delhi,110032,0,26
21-08-2025,Delhi,East Delhi,110051,46,29
21-08-2025,Delhi,East Delhi,110091,27,44
21-08-2025,Delhi,New Delhi,110001,3,9
21-08-2025,Delhi,North East,110093,3,38
21-08-2025,Delhi,North East Delhi,110094,124,107
21-08-2025,Delhi,North West Delhi,110035,9,21
21-08-2025,Delhi,North West Delhi,110081,17,35
21-08-2025,Delhi,North West Delhi,110083,17,43
21-08-2025,Delhi,South Delhi,110013,2,7
21-08-2025,Delhi,South Delhi,110016,4,2
21-08-2025,Delhi,South Delhi,110024,5,2
21-08-2025,Delhi,South Delhi,110044,44,96
21-08-2025,Delhi,South Delhi,110062,66,151
21-08-2025,Delhi,South Delhi,110074,6,18
21-08-2025,Delhi,South West Delhi,110016,0,3
21-08-2025,Delhi,South West Delhi,110030,1,0
21-08-2025,Delhi,South West Delhi,110043,44,61
21-08-2025,Delhi,South West Delhi,110046,9,14
21-08-2025,Delhi,South West Delhi,110066,2,3
21-08-2025,Delhi,South West Delhi,110070,6,9
21-08-2025,Delhi,West Delhi,110015,21,26
20-08-2025,Delhi,East Delhi,110031,26,47
20-08-2025,Delhi,East Delhi,110032,0,37
20-08-2025,Delhi,East Delhi,110053,1,8
20-08-2025,Delhi,East Delhi,110092,42,77
20-08-2025,Delhi,New Delhi,110001,1,9
20-08-2025,Delhi,North Delhi,110084,57,87
20-08-2025,Delhi,North East,110093,2,33
20-08-2025,Delhi,North East Delhi,110090,0,1
20-08-2025,Delhi,North West Delhi,110009,7,18
20-08-2025,Delhi,North West Delhi,110039,25,34
20-08-2025,Delhi,North West Delhi,110040,27,48
20-08-2025,Delhi,Shahdara,110093,2,4
20-08-2025,Delhi,South Delhi,110016,2,5
20-08-2025,Delhi,South Delhi,110020,12,22
20-08-2025,Delhi,South Delhi,110025,23,49
20-08-2025,Delhi,South Delhi,110049,4,10
20-08-2025,Delhi,South Delhi,110080,4,7
20-08-2025,Delhi,South West Delhi,110037,20,25
20-08-2025,Delhi,South West Delhi,110043,60,110
20-08-2025,Delhi,West Delhi,110018,29,82
20-08-2025,Delhi,West Delhi,110043,8,12
20-08-2025,Delhi,West Delhi,110058,3,9
22-08-2025,Delhi,South West Delhi,110071,9,14
22-08-2025,Delhi,West Delhi,110087,7,9
22-08-2025,Delhi,Central Delhi,110011,0,1
22-08-2025,Delhi,East Delhi,110032,1,18
22-08-2025,Delhi,East Delhi,110091,29,57
22-08-2025,Delhi,North Delhi,110007,9,29
22-08-2025,Delhi,North East,110094,6,63
22-08-2025,Delhi,North East Delhi,110032,34,24
22-08-2025,Delhi,North West Delhi,110034,43,49
22-08-2025,Delhi,North West Delhi,110052,15,43
22-08-2025,Delhi,North West Delhi,110083,21,33
22-08-2025,Delhi,Shahdara,110095,2,3
22-08-2025,Delhi,South Delhi,110003,1,4
22-08-2025,Delhi,South Delhi,110019,24,45
22-08-2025,Delhi,South Delhi,110024,3,4
23-08-2025,Delhi,Central Delhi,110002,15,9
23-08-2025,Delhi,Central Delhi,110008,14,20
23-08-2025,Delhi,Central Delhi,110055,13,11
23-08-2025,Delhi,East Delhi,110092,63,59
23-08-2025,Delhi,East Delhi,110094,0,1
23-08-2025,Delhi,East Delhi,110096,43,42
23-08-2025,Delhi,Najafgarh,110043,0,2
23-08-2025,Delhi,North Delhi,110006,25,32
23-08-2025,Delhi,North West Delhi,110033,34,40
23-08-2025,Delhi,North West Delhi,110034,30,32
23-08-2025,Delhi,North West Delhi,110036,9,23
23-08-2025,Delhi,North West Delhi,110056,1,2
23-08-2025,Delhi,North West Delhi,110085,78,62
23-08-2025,Delhi,North West Delhi,110088,27,25
23-08-2025,Delhi,North West Delhi,110094,0,1
23-08-2025,Delhi,Shahdara,110053,1,0
23-08-2025,Delhi,South Delhi,110016,7,2
23-08-2025,Delhi,South Delhi,110019,36,17
23-08-2025,Delhi,South Delhi,110020,12,6
23-08-2025,Delhi,South Delhi,110030,25,36
23-08-2025,Delhi,South Delhi,110048,4,2
23-08-2025,Delhi,South West Delhi,110023,10,5
23-08-2025,Delhi,South West Delhi,110043,52,61
23-08-2025,Delhi,South West Delhi,110061,5,10
23-08-2025,Delhi,South West Delhi,110070,14,6
23-08-2025,Delhi,South West Delhi,110077,18,17
23-08-2025,Delhi,South West Delhi,110078,28,19
23-08-2025,Delhi,West Delhi,110043,5,10
23-08-2025,Delhi,West Delhi,110059,152,167
24-08-2025,Delhi,Central Delhi,110011,2,0
24-08-2025,Delhi,East Delhi,110031,4,9
24-08-2025,Delhi,East Delhi,110032,0,4
24-08-2025,Delhi,East Delhi,110053,0,2
24-08-2025,Delhi,East Delhi,110091,33,25
24-08-2025,Delhi,North Delhi,110006,5,8
24-08-2025,Delhi,North Delhi,110007,6,15
24-08-2025,Delhi,North East,110093,0,2
24-08-2025,Delhi,North East Delhi,110094,34,47
24-08-2025,Delhi,North West Delhi,110033,2,7
24-08-2025,Delhi,North West Delhi,110039,3,1
24-08-2025,Delhi,North West Delhi,110042,40,43
24-08-2025,Delhi,North West Delhi,110082,1,0
24-08-2025,Delhi,North West Delhi,110086,21,27
24-08-2025,Delhi,North West Delhi,110089,4,10
24-08-2025,Delhi,Shahdara,110032,1,5
24-08-2025,Delhi,Shahdara,110095,0,1
24-08-2025,Delhi,South Delhi,110020,12,11
24-08-2025,Delhi,South West Delhi,110022,3,0
24-08-2025,Delhi,South West Delhi,110023,1,1
24-08-2025,Delhi,South West Delhi,110037,3,1
24-08-2025,Delhi,South West Delhi,110038,2,1
24-08-2025,Delhi,South West Delhi,110045,30,18
24-08-2025,Delhi,South West Delhi,110046,8,8
24-08-2025,Delhi,South West Delhi,110072,0,1
24-08-2025,Delhi,West Delhi,110026,2,2
19-07-2025,Delhi,East Delhi,110095,34,47
19-07-2025,Delhi,Najafgarh,110043,0,6
19-07-2025,Delhi,North East Delhi,110094,124,139
19-07-2025,Delhi,North West Delhi,110009,17,15
19-07-2025,Delhi,North West Delhi,110033,48,90
19-07-2025,Delhi,North West Delhi,110034,63,43
19-07-2025,Delhi,North West Delhi,110039,26,42
19-07-2025,Delhi,North West Delhi,110042,76,98
19-07-2025,Delhi,North West Delhi,110056,3,2
19-07-2025,Delhi,North West Delhi,110088,23,26
19-07-2025,Delhi,Shahdara,110032,6,14
19-07-2025,Delhi,Shahdara,110053,0,3
19-07-2025,Delhi,Shahdara,110090,0,1
19-07-2025,Delhi,Shahdara,110093,2,9
19-07-2025,Delhi,Shahdara,110095,1,7
19-07-2025,Delhi,South Delhi,110025,55,50
19-07-2025,Delhi,South Delhi,110047,10,10
19-07-2025,Delhi,South Delhi,110062,83,130
19-07-2025,Delhi,South Delhi,110065,8,13
19-07-2025,Delhi,South Delhi,110068,13,16
19-07-2025,Delhi,South West Delhi,110029,6,7
19-07-2025,Delhi,South West Delhi,110038,1,2
19-07-2025,Delhi,South West Delhi,110043,68,85
19-07-2025,Delhi,South West Delhi,110064,11,21
19-07-2025,Delhi,West Delhi,110018,52,70
19-07-2025,Delhi,West Delhi,110087,11,16
06-08-2025,Delhi,Central Delhi,110011,2,1
06-08-2025,Delhi,Central Delhi,110055,10,24
06-08-2025,Delhi,East Delhi,110053,6,5
06-08-2025,Delhi,New Delhi,110001,4,6
06-08-2025,Delhi,New Delhi,110021,8,1
06-08-2025,Delhi,North East,110093,0,30
06-08-2025,Delhi,North East Delhi,110094,118,117
06-08-2025,Delhi,North West Delhi,110035,7,28
06-08-2025,Delhi,North West Delhi,110052,23,31
06-08-2025,Delhi,North West Delhi,110056,2,2
06-08-2025,Delhi,North West Delhi,110085,44,78
06-08-2025,Delhi,North West Delhi,110094,0,1
06-08-2025,Delhi,South Delhi,110014,7,15
06-08-2025,Delhi,South Delhi,110017,21,35
06-08-2025,Delhi,South Delhi,110025,25,35
06-08-2025,Delhi,South Delhi,110080,5,12
06-08-2025,Delhi,South East Delhi,110025,2,1
06-08-2025,Delhi,South West Delhi,110016,0,2
06-08-2025,Delhi,South West Delhi,110038,5,5
06-08-2025,Delhi,South West Delhi,110045,40,73
06-08-2025,Delhi,South West Delhi,110061,8,5
06-08-2025,Delhi,South West Delhi,110067,6,4
06-08-2025,Delhi,South West Delhi,110070,3,13
06-08-2025,Delhi,West Delhi,110041,70,123
06-08-2025,Delhi,West Delhi,110058,7,10
06-08-2025,Delhi,West Delhi,110063,15,20
05-08-2025,Delhi,Central Delhi,110001,0,3
05-08-2025,Delhi,Central Delhi,110008,15,36
05-08-2025,Delhi,East Delhi,110051,13,30
05-08-2025,Delhi,East Delhi,110053,1,6
05-08-2025,Delhi,North West Delhi,110009,5,10
05-08-2025,Delhi,North West Delhi,110039,28,58
05-08-2025,Delhi,North West Delhi,110042,58,135
05-08-2025,Delhi,North West Delhi,110081,23,58
05-08-2025,Delhi,North West Delhi,110083,23,32
05-08-2025,Delhi,North West Delhi,110085,26,58
05-08-2025,Delhi,South Delhi,110003,1,3
05-08-2025,Delhi,South Delhi,110030,19,35
05-08-2025,Delhi,South Delhi,110047,18,12
05-08-2025,Delhi,South Delhi,110068,4,14
05-08-2025,Delhi,South West Delhi,110021,2,2
05-08-2025,Delhi,South West Delhi,110029,3,3
05-08-2025,Delhi,South West Delhi,110030,1,0
05-08-2025,Delhi,South West Delhi,110064,8,5
05-08-2025,Delhi,South West Delhi,110070,10,18
05-08-2025,Delhi,South West Delhi,110073,2,4
05-08-2025,Delhi,South West Delhi,110075,9,12
05-08-2025,Delhi,West Delhi,110015,18,40
05-08-2025,Delhi,West Delhi,110058,4,9
15-08-2025,Delhi,North West Delhi,110085,0,1
15-08-2025,Delhi,South Delhi,110062,0,1
15-08-2025,Delhi,West Delhi,110059,0,2
17-08-2025,Delhi,East Delhi,110095,8,5
17-08-2025,Delhi,North West Delhi,110040,3,3
17-08-2025,Delhi,North West Delhi,110083,1,4
17-08-2025,Delhi,North West Delhi,110085,17,31
17-08-2025,Delhi,South Delhi,110062,19,11
17-08-2025,Delhi,South West Delhi,110071,0,1
17-08-2025,Delhi,West Delhi,110015,6,11
17-08-2025,Delhi,West Delhi,110043,0,3
16-08-2025,Delhi,Central Delhi,110008,16,14
16-08-2025,Delhi,Central Delhi,110060,1,1
16-08-2025,Delhi,North Delhi,110084,12,6
16-08-2025,Delhi,North East,110053,1,11
16-08-2025,Delhi,North East Delhi,110053,17,18
16-08-2025,Delhi,North East Delhi,110093,9,15
16-08-2025,Delhi,North West Delhi,110009,7,8
16-08-2025,Delhi,North West Delhi,110034,19,11
16-08-2025,Delhi,North West Delhi,110040,5,12
16-08-2025,Delhi,North West Delhi,110088,8,6
16-08-2025,Delhi,South Delhi,110019,9,9
16-08-2025,Delhi,South Delhi,110025,35,40
16-08-2025,Delhi,South East Delhi,110025,0,1
16-08-2025,Delhi,South West Delhi,110016,0,2
16-08-2025,Delhi,South West Delhi,110022,0,1
16-08-2025,Delhi,South West Delhi,110029,1,0
16-08-2025,Delhi,South West Delhi,110064,2,2
16-08-2025,Delhi,West Delhi,110027,5,9
23-07-2025,Delhi,Central Delhi,110001,0,4
23-07-2025,Delhi,Central Delhi,110011,0,1
23-07-2025,Delhi,Central Delhi,110012,1,6
23-07-2025,Delhi,East Delhi,110091,27,40
23-07-2025,Delhi,Najafgarh,110043,0,3
23-07-2025,Delhi,New Delhi,110001,6,6
23-07-2025,Delhi,North Delhi,110084,33,47
23-07-2025,Delhi,North East,110053,2,55
23-07-2025,Delhi,North East,110093,2,16
23-07-2025,Delhi,North East,110094,2,41
23-07-2025,Delhi,North West Delhi,110009,13,38
23-07-2025,Delhi,North West Delhi,110033,36,51
23-07-2025,Delhi,North West Delhi,110034,26,46
23-07-2025,Delhi,North West Delhi,110039,26,36
23-07-2025,Delhi,North West Delhi,110086,86,175
23-07-2025,Delhi,South Delhi,110013,1,0
23-07-2025,Delhi,South Delhi,110030,11,29
23-07-2025,Delhi,South Delhi,110047,13,17
